obj,cd_sym,cd_pred2gt,cd_gt2pred,icp_fit
1ae184691a39e3d3e0e8bce75d28b114,0.004249479136303474,0.0015178341438364777,0.006981124128770471,0.92686
1c1a3dc04b6f1f8fd8162cce87567b4,0.003243110232551762,0.003378780910170743,0.0031074395549327816,0.78854
1d4b2404a00ef4bb627014ff98c41eb1,0.004428152118585472,0.006956248949058987,0.001900055288111957,0.61046
1e17510abe8f98bea697d949e28d773c,0.005439163873390425,0.005031412836406116,0.005846914910374735,0.60954
21a1f2a7b7e671826405999d829064fa,0.004566588608368271,0.003589553276522783,0.0055436239402137585,0.79352
24b9180ac3f89ba4715e04edb8af9c53,0.0013184886073212884,0.002354578393079546,0.0002823988215630309,0.77712
27645458fec3d7ed514e3d96995c555d,0.006092729047057783,0.005331531181125015,0.006853926912990552,0.78602
28bdade3806ef2f328044fe9244db50a,0.004649578820432343,0.004744079241385965,0.004555078399478722,0.71818
2fcec17ab09a42782a9eb0f146e94477,0.015424192254847278,0.004841147267060314,0.02600723724263424,0.72422
30f96aa701d4e088becf71e2e014ff6f,0.0033374978491314865,0.005422976594933573,0.0012520191033294002,0.68748
3e37a76f38d057cd3f823401cb5b3c88,0.004106137140172747,0.006177876465402253,0.002034397814943241,0.63512
40313368870df2c0df59ad08996c77e8,0.00640841277668868,0.0034114487663551977,0.009405376787022163,0.68014
48debbfd63725a743978555bf44cfc9a,0.004371393002356852,0.007253970606399318,0.0014888153983143864,0.64038
504e8dbdccd8beea7e488037e176d2f0,0.003470569449859135,0.004184861652028108,0.002756277247690162,0.77722
51eb6c713070607db9cc180a886c1254,0.0056970879725840515,0.00851398129881625,0.0028801946463518522,0.59628
6bb14c1083ed44f5ac34b841f2070767,0.004591332439914574,0.006658501122342079,0.002524163757487069,0.68704
6ee1f28244a72fcadad3ef3f3ebed150,0.017301642691852477,0.00884822951839952,0.02575505586530543,0.65962
75221b7668e145b549415f1fb7067088,0.0071836773040277165,0.01287844700026408,0.0014889076077913527,0.43968
781b45d3eb625148248a78e10a40d8eb,0.006137917018424082,0.008866645669950513,0.003409188366897651,0.58438
7d4c3d9795570647657231d17e42d06f,0.003531668562899622,0.005773296615790297,0.0012900405100089469,0.72678
83cbe72c4b5e9268ec89747d864c8515,0.005813062030213764,0.009842469458185218,0.001783654602242309,0.51108
96762f5d7f7e93343f9daeef6b843610,0.00440621529527424,0.005391923820122357,0.003420506770426123,0.67422
99efa2111f3be22d5fcb05674109534a,0.0061286938427349315,0.008471549845439056,0.0037858378400308073,0.51126
9f703e578b4b36295b74572d48ff6382,0.006257411972466681,0.009911785264783136,0.002603038680150226,0.52886
a5476137d0f2f930425b2c354eccabaf,0.006586202959235716,0.009189060491281875,0.003983345427189556,0.58928
