obj,cd_sym,cd_pred2gt,cd_gt2pred,icp_fit
1ae184691a39e3d3e0e8bce75d28b114,0.0048948269757375495,0.0029987537275549454,0.006790900223920154,0.8204345703125
1c1a3dc04b6f1f8fd8162cce87567b4,0.003806747796645241,0.002391682242859228,0.005221813350431254,0.80572509765625
1d4b2404a00ef4bb627014ff98c41eb1,0.005669256234385724,0.0029052188959233748,0.008433293572848072,0.7650146484375
1e17510abe8f98bea697d949e28d773c,0.021759217738081864,0.005495678928238431,0.0380227565479253,0.67816162109375
21a1f2a7b7e671826405999d829064fa,0.005707149108729331,0.003907164225836724,0.007507133991621939,0.79168701171875
24b9180ac3f89ba4715e04edb8af9c53,0.0009309646131753385,0.000836972643782375,0.001024956582568302,0.93438720703125
27645458fec3d7ed514e3d96995c555d,0.0053460506907186366,0.0050184405609120415,0.005673660820525231,0.72564697265625
28bdade3806ef2f328044fe9244db50a,0.0024622119045685023,0.0016115921797044625,0.0033128316294325417,0.88641357421875
2fcec17ab09a42782a9eb0f146e94477,0.01825462320884188,0.004170128687317667,0.032339117730366095,0.7073974609375
30f96aa701d4e088becf71e2e014ff6f,0.003196975751853839,0.002655934198177219,0.0037380173055304596,0.82073974609375
3e37a76f38d057cd3f823401cb5b3c88,0.007138125044429166,0.004683347545528791,0.00959290254332954,0.684814453125
40313368870df2c0df59ad08996c77e8,0.013504681573710459,0.0058173024883700335,0.021192060659050882,0.6431884765625
48debbfd63725a743978555bf44cfc9a,0.002828507873536613,0.001482806216205581,0.004174209530867645,0.89508056640625
504e8dbdccd8beea7e488037e176d2f0,0.004377743190877537,0.003928021564098196,0.004827464817656877,0.77142333984375
51eb6c713070607db9cc180a886c1254,0.005930211421631824,0.0031579686092529846,0.008702454234010665,0.828857421875
6bb14c1083ed44f5ac34b841f2070767,0.0029907603250383338,0.004155254675148406,0.0018262659749282617,0.78009033203125
6ee1f28244a72fcadad3ef3f3ebed150,0.020064674277699427,0.007521797773737429,0.03260755078166142,0.6142578125
75221b7668e145b549415f1fb7067088,0.006976309322185452,0.010318034239878766,0.003634584404492137,0.58349609375
781b45d3eb625148248a78e10a40d8eb,0.012476330805433838,0.017225596646607156,0.00772706496426052,0.50543212890625
7d4c3d9795570647657231d17e42d06f,0.004074773360242284,0.003378967480315142,0.004770579240169427,0.795654296875
83cbe72c4b5e9268ec89747d864c8515,0.006030423414634927,0.004176310864285454,0.0078845359649844,0.7381591796875
96762f5d7f7e93343f9daeef6b843610,0.017350542114476713,0.009283535660798635,0.025417548568154792,0.60308837890625
99efa2111f3be22d5fcb05674109534a,0.007486586095556566,0.006300929719218358,0.008672242471894773,0.65753173828125
9f703e578b4b36295b74572d48ff6382,0.004317358256540185,0.004409541112562236,0.004225175400518134,0.75787353515625
a5476137d0f2f930425b2c354eccabaf,0.004355099285341359,0.0034849192910699784,0.005225279279612739,0.78955078125
